nature	nom_a	nom_b	id_a	id_b	detail	build_a	build_b
RESTRUCTURE	MountRidingMessage	MountRidingMessage	5967	3880	champs+ordre	242	273
RESTRUCTURE	NpcDialogCreationMessage	NpcDialogCreationMessage	5618	3289	champs+ordre	242	273
RESTRUCTURE	NpcGenericActionRequestMessage	NpcGenericActionRequestMessage	5898	6670	champs+ordre	242	273
RESTRUCTURE	ObjectAddedMessage	ObjectAddedMessage	3025	6866	champs+ordre	242	273
RESTRUCTURE	ObjectAveragePricesMessage	ObjectAveragePricesMessage	6335	2729	ordre	242	273
RESTRUCTURE	ObjectFeedMessage	ObjectFeedMessage	6290	8727	champs+ordre	242	273
RESTRUCTURE	ObjectGroundAddedMessage	ObjectGroundAddedMessage	3017	3774	ordre	242	273
RESTRUCTURE	ObjectGroundListAddedMessage	ObjectGroundListAddedMessage	5925	7785	ordre	242	273
RESTRUCTURE	ObjectMovementMessage	ObjectMovementMessage	3010	4510	ordre	242	273
RESTRUCTURE	ObjectQuantityMessage	ObjectQuantityMessage	3023	204	champs+ordre	242	273
RESTRUCTURE	ObjectSetPositionMessage	ObjectSetPositionMessage	3021	5569	ordre	242	273
RESTRUCTURE	ObtainedItemMessage	ObtainedItemMessage	6519	9678	ordre	242	273
RESTRUCTURE	PaddockBuyResultMessage	PaddockBuyResultMessage	6516	5838	champs+ordre	242	273
RESTRUCTURE	PaddockToSellFilterMessage	PaddockToSellFilterMessage	6161	3852	champs+ordre	242	273
RESTRUCTURE	PartyInvitationDetailsMessage	PartyInvitationDetailsMessage	6263	8607	ordre	242	273
RESTRUCTURE	PartyInvitationRequestMessage	PartyInvitationRequestMessage	5585	7920	champs+ordre	242	273
RESTRUCTURE	PartyUpdateLightMessage	PartyUpdateLightMessage	6054	4231	ordre	242	273
RESTRUCTURE	PrismsListMessage	PrismsListMessage	6440	7733	champs	242	273
RESTRUCTURE	ProtocolRequired	ProtocolRequired	1	1939	champs+ordre	242	273
RESTRUCTURE	PurchasableDialogMessage	PurchasableDialogMessage	5739	100	champs+ordre	242	273
RESTRUCTURE	RefreshCharacterStatsMessage	RefreshCharacterStatsMessage	6699	2710	champs+ordre	242	273
RESTRUCTURE	SelectedServerDataMessage	SelectedServerDataMessage	42	4944	champs+ordre	242	273
RESTRUCTURE	ServerOptionalFeaturesMessage	ServerOptionalFeaturesMessage	6305	8385	ordre	242	273
RESTRUCTURE	ServerSettingsMessage	ServerSettingsMessage	6340	154	champs+ordre	242	273
RESTRUCTURE	ServersListMessage	ServersListMessage	30	9500	champs+ordre	242	273
RESTRUCTURE	SetUpdateMessage	SetUpdateMessage	5503	7483	ordre	242	273
RESTRUCTURE	SlaveSwitchContextMessage	SlaveSwitchContextMessage	6214	974	champs+ordre	242	273
RESTRUCTURE	SpellVariantActivationMessage	SpellVariantActivationMessage	6705	7767	champs+ordre	242	273
RESTRUCTURE	TaxCollectorAttackedMessage	TaxCollectorAttackedMessage	5918	5361	champs+ordre	242	273
RESTRUCTURE	TaxCollectorAttackedResultMessage	TaxCollectorAttackedResultMessage	5635	4787	champs+ordre	242	273
RESTRUCTURE	TaxCollectorDialogQuestionBasicMessage	TaxCollectorDialogQuestionBasicMessage	5619	3500	champs+ordre	242	273
RESTRUCTURE	TaxCollectorDialogQuestionExtendedMessage	TaxCollectorDialogQuestionExtendedMessage	5615	8713	champs+ordre	242	273
RESTRUCTURE	TaxCollectorStateUpdateMessage	TaxCollectorStateUpdateMessage	6455	5744	champs+ordre	242	273
RESTRUCTURE	TeleportRequestMessage	TeleportRequestMessage	5961	9439	champs+ordre	242	273
RESTRUCTURE	TopTaxCollectorListMessage	TopTaxCollectorListMessage	6565	3893	champs+ordre	242	273
RESTRUCTURE	TreasureHuntMessage	TreasureHuntMessage	6486	7235	champs+ordre	242	273
RESTRUCTURE	TrustStatusMessage	TrustStatusMessage	6267	3339	champs+ordre	242	273
RESTRUCTURE	UpdateMapPlayersAgressableStatusMessage	UpdateMapPlayersAgressableStatusMessage	6454	1751	champs+ordre	242	273
RESTRUCTURE	UpdateSelfAgressableStatusMessage	UpdateSelfAgressableStatusMessage	6456	5808	champs+ordre	242	273
RESTRUCTURE	ZaapRespawnUpdatedMessage	ZaapRespawnUpdatedMessage	6571	9315	champs+ordre	242	273
INCHANGE	NetworkDataContainerMessage	NetworkDataContainerMessage	2	2		242	273
INCHANGE	RawDataMessage	RawDataMessage	6253	6253		242	273
